ID,RAW,DID_MATCH,EXACT,ADDRESS,X,Y,
7296,"210 SOUTH MAIN, Monticello 71655, , , ",Match,Non_Exact,"210 S MAIN ST, MONTICELLO, AR, 71655",-91.7911558652131,33.6265451457424,L
7299,"210 SOUTH MAIN, Monticello 71655, , , ",Match,Non_Exact,"210 S MAIN ST, MONTICELLO, AR, 71655",-91.7911558652131,33.6265451457424,L
7298,"210 SOUTH MAIN, Monticello 71655, , , ",Match,Non_Exact,"210 S MAIN ST, MONTICELLO, AR, 71655",-91.7911558652131,33.6265451457424,L
7291,"2652 Hwy 1 N, Watson 71674, , , ",Match,Non_Exact,"2652 STATE HWY 1, WATSON, AR, 71674",-91.2714315815043,33.7960987472209,R
7290,"500 Clayton St, Watson 71674, , , ",Match,Exact,"500 CLAYTON ST, WATSON, AR, 71674",-91.260714528106,33.8909476792197,L
7293,"122 Pickens Rd, Pickens 71662, , , ",Match,Non_Exact,"122 PICKENS RD, PICKENS, WV, 26230",-80.2095830769479,38.6557816533556,L
7292,"5753 hwy 1, Dumas 71639, , , ",Match,Non_Exact,"5753 STATE HWY 1, WATSON, AR, 71674",-91.379541490864,33.9270030131286,L
7295,"210 SOUTH MAIN, Monticello 71655, , , ",Match,Non_Exact,"210 S MAIN ST, MONTICELLO, AR, 71655",-91.7911558652131,33.6265451457424,L
7294,"210 SOUTH MAIN, Monticello 71655, , , ",Match,Non_Exact,"210 S MAIN ST, MONTICELLO, AR, 71655",-91.7911558652131,33.6265451457424,L
3704,"1360 ALASKA HIGHWAY, DOT LAKE, AK, , , ",No_Match,,,,,
3705,"NA, , , ",No_Match,,,,,
3706,"NA, , , ",No_Match,,,,,
3707,"MI 2.2 TOK CUTOFF, GAKONA, AK, , , ",No_Match,,,,,
3708,"USIBELLI SPUR ROAD, HEALY, AK, , , ",No_Match,,,,,
3709,"NA, , , ",No_Match,,,,,
3700,"NA, , , ",No_Match,,,,,
3701,"1ST AVENUE, ANDERSON, AK, , , ",No_Match,,,,,
3702,"OLD RICHARDSON HWY, COPPER CENTER, AK, , , ",No_Match,,,,,
3703,"MILE 230 PARKS HIGHWAY, DENALI PARK, AK, , , ",No_Match,,,,,
3715,"NA, , , ",No_Match,,,,,
3716,"NA, , , ",No_Match,,,,,
3717,"NA, , , ",No_Match,,,,,
3718,"NA, , , ",No_Match,,,,,
3719,"NA, , , ",No_Match,,,,,
3710,"NA, , , ",No_Match,,,,,
3711,"NA, , , ",No_Match,,,,,
3712,"NA, , , ",No_Match,,,,,
3713,"A STREET, NENANA, AK, , , ",No_Match,,,,,
3714,"NA, , , ",No_Match,,,,,
3726,"7234 ANDERS AVE, TWO RIVERS, AK, , , ",No_Match,,,,,
3727,"5981 E EEK ST, WASILLA, AK, , , ",Match,Exact,"5981 E EEK ST, WASILLA, AK, 99654",-149.300027765492,61.6082755890116,R
3728,"1959 N STRINGFIELD RD, PALMER, AK, , , ",No_Match,,,,,
3729,"3401 E BOGARD RD, WASILLA, AK, , , ",Match,Exact,"3401 E BOGARD RD, WASILLA, AK, 99654",-149.359076320799,61.5997146076492,R
3720,"NA, , , ",No_Match,,,,,
3721,"451 BROADWAY AVE., EIELSON AFB, AK, , , ",Match,Exact,"451 BROADWAY AVE, EIELSON AFB, AK, 99702",-147.081730237203,64.6767337065058,R
3722,"2098 OLD STEESE HWY N, FAIRBANKS, AK, , , ",Match,Exact,"2098 OLD STEESE HWY N, FAIRBANKS, AK, 99712",-147.628346377542,64.953907277946,R
3723,"3483 OLD RICHARDSON HWY, MOOSE CREEK, AK, , , ",No_Match,,,,,
3724,"8530 RICHARDSON HIGHWAY, SALCHA, AK, , , ",Match,Exact,"8530 RICHARDSON HWY, SALCHA, AK, 99714",-146.979359129406,64.4822566926018,L
3725,"635 ELEMENTARY DRIVE, FAIRBANKS, AK, , , ",Match,Exact,"635 ELEMENTARY DR, FAIRBANKS, AK, 99712",-147.589604092955,64.8881603296879,L
2405,"109 Winday Way, Akutan, AK 99553, , , ",No_Match,,,,,
3737,"6400 W HOLLYWOOD RD, WASILLA, AK, , , ",No_Match,,,,,
2404,"Tyonek, AK 99682, , , ",No_Match,,,,,
3738,"4568 S KNIKGOOSE BAY RD, WASILLA, AK, , , ",No_Match,,,,,
2403,"Sleetmute, AK 99668, , , ",No_Match,,,,,
3739,"2942 S LIONS CIR, BIG LAKE, AK, , , ",No_Match,,,,,
2402,"Shageluk, AK 99665, , , ",No_Match,,,,,
2401,"Russian Mission, AK 99657, , , ",No_Match,,,,,
2400,"Pedro Bay, AK 99647, , , ",No_Match,,,,,
3730,"800 N SEWARD MERIDIAN PKWY, WASILLA, AK, , , ",Match,Exact,"800 N SEWARD MERIDIAN PKWY, WASILLA, AK, 99654",-149.359975102589,61.5879555935044,L
3731,"650 BOGARD RD, WASILLA, AK, , , ",Match,Exact,"650 BOGARD RD, WASILLA, AK, 99654",-149.433849130023,61.5857916418229,L
3732,"290 E HERNING AVE, WASILLA, AK, , , ",Match,Exact,"290 E HERNING AVE, WASILLA, AK, 99654",-149.444004225167,61.5822160155489,L
2409,"Clark's Point, AK 99569, , , ",No_Match,,,,,
3733,"1001 S CLAPP ST, WASILLA, AK, , , ",Match,Exact,"1001 S CLAPP ST, WASILLA, AK, 99654",-149.511430484146,61.5770528087554,L
2408,"Chignik, AK 99548, , , ",No_Match,,,,,
3734,"1741 N PITTMAN RD, WASILLA, AK, , , ",Tie,,,,,
2407,"Unalaska, AK 99685, , , ",No_Match,,,,,
3735,"10073 W PARKS HWY, WASILLA, AK, , , ",Match,Exact,"10073 W PARKS HWY, WASILLA, AK, 99623",-149.664484401055,61.572444888094,R
2406,"Adak, AK 99546, , , ",No_Match,,,,,
3736,"6350 W HOLLYWOOD RD, WASILLA, AK, , , ",No_Match,,,,,
3750,"KENAI STREET, WHITTIER, AK, , , ",No_Match,,,,,
2416,"St. Paul Island, AK 99660, , , ",No_Match,,,,,
3748,"212 CHENEGA DRIVE, VALDEZ, AK, , , ",Match,Non_Exact,"212 CHENEGA AVE, VALDEZ, AK, 99686",-146.353844354227,61.1300287600552,L
2415,"St. George Island, AK 99591, , , ",No_Match,,,,,
3749,"124 RIVER DRIVE, VALDEZ, AK, , , ",No_Match,,,,,
2414,"249 Main Street, Sand Point, AK 99661, , , ",No_Match,,,,,
2413,"Port Heiden, AK 99549, , , ",No_Match,,,,,
2412,"King Cove, AK 99612, , , ",No_Match,,,,,
2411,"Egegik, AK 99579, , , ",No_Match,,,,,
2410,"10 Baranov Street, Cold Bay, AK 99571, , , ",No_Match,,,,,
3740,"2287 DEBORAH STREET, DELTA JUNCTION, AK, , , ",No_Match,,,,,
3741,"2287 DEBORAH STREET, DELTA JUNCTION, AK, , , ",No_Match,,,,,
3742,"5900 N FARM LOOP ROAD, PALMER, AK, , , ",Match,Exact,"5900 N FARM LOOP RD, PALMER, AK, 99645",-149.121431717619,61.6464015579816,L
3743,"10690 N MOUNTAIN TRAILS DR, PALMER, AK, , , ",No_Match,,,,,
3744,"MILE 186 GLENN HIGHWAY, GLENNALLEN, AK, , , ",No_Match,,,,,
2419,"Bethel No. 2, AK 99559, , , ",No_Match,,,,,
3745,"MILE 104 GLENN HIGHWAY, SHEEP MOUNTAIN, AK, , , ",No_Match,,,,,
2418,"Bethel No. 1, AK 99559, , , ",Match,Non_Exact,"1 BETHEL ST, BETHEL, AK, 99559",-161.801774316018,60.784900338123,L
3746,"11301 N CHICKALOON WAY, SUTTON, AK, , , ",No_Match,,,,,
2417,"Togiak, AK 99678, , , ",No_Match,,,,,
3747,"414 W HANAGITA STREET, VALDEZ, AK, , , ",Match,Non_Exact,"414 HANAGITA ST, VALDEZ, AK, 99686",-146.360756278842,61.1369044839096,R
3760,"4180 TWEED CT, WASILLA, AK, , , ",Match,Exact,"4180 TWEED CT, WASILLA, AK, 99623",-149.554815819816,61.5853401814536,L
3761,"2722 E SELDON RD, WASILLA, AK, , , ",No_Match,,,,,
2430,"Nunam Iqua, AK 99666, , , ",No_Match,,,,,
2427,"Hooper Bay, AK 99604, , , ",No_Match,,,,,
3759,"31706 PARKS HWY, WILLOW, AK, , , ",No_Match,,,,,
2426,"Emmonak, AK 99581, , , ",No_Match,,,,,
2425,"Chevak, AK 99563, , , ",No_Match,,,,,
2424,"Alakanuk, AK 99554, , , ",No_Match,,,,,
2423,"Quinhagak, AK 99655, , , ",No_Match,,,,,
2422,"Mekoryuk, AK 99630, , , ",No_Match,,,,,
2421,"Goodnews Bay, AK 99589, , , ",No_Match,,,,,
2420,"Eek, AK 99578, , , ",No_Match,,,,,
3751,"9550 E BOGARD RD, PALMER, AK, , , ",No_Match,,,,,
3752,"1221 N CHURCH RD, WASILLA, AK, , , ",Match,Non_Exact,"1221 CHURCH RD, WASILLA, AK, 99654",-149.511292549387,61.5919836233927,L
3753,"2550 N LUCILLE ST, WASILLA, AK, , , ",Match,Exact,"2550 N LUCILLE ST, WASILLA, AK, 99654",-149.450874941171,61.6062165060193,R
3754,"13965 W ARMSTRONG RD, HOUSTON, AK, , , ",Match,Non_Exact,"13965 ARMSTRONG RD, HOUSTON, AK, 99694",-149.793806703367,61.6317944761779,L
3755,"3571 W MACHEN RD, WASILLA, AK, , , ",Match,Non_Exact,"3571 MACHEN RD, WASILLA, AK, 99623",-149.540348644666,61.5844299943242,R
3756,"42728 S PARKS HWY, TALKEETNA, AK, , , ",No_Match,,,,,
2429,"Mountain Village, AK 99632, , , ",No_Match,,,,,
3757,"24645 TALKEETNA SPUR RD, TALKEETNA, AK, , , ",No_Match,,,,,
2428,"Kotlik, AK 99620, , , ",No_Match,,,,,
3758,"6742 E PETERSVILLE RD, TRAPPER CREEK, AK, , , ",No_Match,,,,,
3770,"16005 E SHAWN DR, PALMER, AK, , , ",Match,Non_Exact,"16005 SHAWN DR, PALMER, AK, 99645",-149.048615992641,61.6111582181775,R
3771,"3118 W FAIRVIEW LP, WASILLA, AK, , , ",Match,Non_Exact,"3118 FAIRVIEW LOOP, WASILLA, AK, 99654",-149.373427668332,61.5588962466727,L
3772,"4961 E NELSON RD, WASILLA, AK, , , ",Match,Exact,"4961 E NELSON RD, WASILLA, AK, 99654",-149.325256155602,61.5485187717383,L
1110,"2002 DARBY DRIVE, FLORENCE, AL 35630, , , ",Match,Exact,"2002 DARBY DR, FLORENCE, AL, 35630",-87.6559804802213,34.8301089142201,R
2441,"Nome No. 1, AK 99762, , , ",No_Match,,,,,
2440,"Koyuk, AK 99753, , , ",No_Match,,,,,
1107,"3276 CO. RD. 6, FLORENCE, AL 35633, , , ",Match,Exact,"3276 CO RD 6, FLORENCE, AL, 35633",-87.8176794017085,34.8980290909552,R
2438,"Gambell, AK 99742, , , ",No_Match,,,,,
1106,"1600 HUNTSVILLE RD, FLORENCE, AL 35630, , , ",Match,Exact,"1600 HUNTSVILLE RD, FLORENCE, AL, 35630",-87.6548657266855,34.8072067415956,R
2437,"Elim, AK 99739, , , ",No_Match,,,,,
1105,"6620 HWY 72, KILLEN, AL 35645, , , ",No_Match,,,,,
2436,"Diomede, AK 99762, , , ",No_Match,,,,,
1104,"300 BROADWAY ST., FLORENCE, AL 35630, , , ",Tie,,,,,
2435,"Brevig Mission, AK 99785, , , ",No_Match,,,,,
1103,"3461 COUNTY ROAD 73, KILLEN, AL 35645, , , ",Match,Exact,"3461 CO RD 73, KILLEN, AL, 35645",-87.5177998674341,34.9136546416647,L
2434,"Marshall, AK 99585, , , ",No_Match,,,,,
1102,"6 SCHOOL ROAD, ANDERSON, AL 35610, , , ",No_Match,,,,,
2433,"St. Marys, AK 99658, , , ",No_Match,,,,,
1101,"1828 25TH CT S, BIRMINGHAM, AL 35209, , , ",Match,Exact,"1828 25TH CT S, BIRMINGHAM, AL, 35209",-86.7903123434776,33.4860180078714,L
2432,"Scammon Bay, AK 99662, , , ",No_Match,,,,,
1100,"2612 LANE PARK RD, BIRMINGHAM, AL 35223, , , ",Match,Exact,"2612 LANE PARK RD, BIRMINGHAM, AL, 35223",-86.774519546002,33.4924799530836,R
2431,"Pilot Station, AK 99650, , , ",No_Match,,,,,
3762,"9250 E BOGARD RD, PALMER, AK, , , ",No_Match,,,,,
3763,"610 S VALLEY WAY, PALMER, AK, , , ",No_Match,,,,,
3764,"8295 E COLLEGE DR, PALMER, AK, , , ",Match,Exact,"8295 E COLLEGE DR, PALMER, AK, 99645",-149.243353559305,61.5797778637373,L
3765,"350 E DAHLIA AVE, PALMER, AK, , , ",Match,Exact,"350 E DAHLIA AVE, PALMER, AK, 99645",-149.10909713157,61.6000809616383,R
3766,"350 E DAHLIA AVE, PALMER, AK, , , ",Match,Exact,"350 E DAHLIA AVE, PALMER, AK, 99645",-149.10909713157,61.6000809616383,R
3767,"1911 S TERRACE COURT, PALMER, AK, , , ",No_Match,,,,,
1109,"17420 CO RD 8, FLORENCE, AL 35633, , , ",Match,Exact,"17420 CO RD 8, FLORENCE, AL, 35633",-87.7736535156071,34.9359880886419,R
3768,"4800 E PALMER WASILLA HWY, WASILLA, AK, , , ",Match,Exact,"4800 E PALMER-WASILLA HWY, WASILLA, AK, 99654",-149.329513531318,61.584915408295,L
1108,"3051 CLOVERDALE ROAD, FLORENCE, AL 35633, , , ",Match,Exact,"3051 CLOVERDALE RD, FLORENCE, AL, 35633",-87.689872646063,34.8474698955434,L
2439,"Golovin, AK 99762, , , ",No_Match,,,,,
3769,"2238 S INNER SPRINGER LP, PALMER, AK, , , ",No_Match,,,,,
3780,"454 DYEA ST, JBER, AK, , , ",Match,Non_Exact,"454 DYEA AVE, JBER, AK, 99505",-149.677813988155,61.2518272384192,L
3781,"13801 HARRRY MCDONALD RD, EAGLE RIVER, AK, , , ",Match,Non_Exact,"13801 HARRY MCDONALD RD, EAGLE RIVER, AK, 99577",-149.550691801316,61.3426811576459,L
3782,"18001 BARONOFF AVE, EAGLE RIVER, AK, , , ",Match,Exact,"18001 BARONOFF AVE, EAGLE RIVER, AK, 99577",-149.546377517733,61.3144096066206,L
3783,"525 CHERRY ST, ANCHORAGE, AK, , , ",Match,Exact,"525 CHERRY ST, ANCHORAGE, AK, 99504",-149.722111955112,61.2174913785375,L
1121,"1560 US HIGHWAY 72, KILLEN, AL 35645, , , ",No_Match,,,,,
2452,"1001 Grizzly Way, Ambler, AK 99786, , , ",No_Match,,,,,
1120,"219 SIMPSON ST, FLORENCE, AL 35630, , , ",Match,Exact,"219 SIMPSON ST, FLORENCE, AL, 35630",-87.6795837815729,34.8185791519561,L
2451,"Shishmaref, AK 99772, , , ",No_Match,,,,,
2450,"White Mountain, AK 99784, , , ",No_Match,,,,,
1118,"1105 BEALE ST, FLORENCE, AL 35630, , , ",Match,Exact,"1105 BEALE ST, FLORENCE, AL, 35630",-87.6928976896077,34.7981932399835,R
2449,"Wales, AK 99783, , , ",No_Match,,,,,
1117,"23001 COUNTY ROAD 14, FLORENCE, AL 35633, , , ",No_Match,,,,,
2448,"Unalakleet, AK 99684, , , ",No_Match,,,,,
1116,"1201 BRADSHAW DR, FLORENCE, AL 35630, , , ",Match,Exact,"1201 BRADSHAW DR, FLORENCE, AL, 35630",-87.6617123539534,34.8330440316373,L
2447,"Teller, AK 99778, , , ",No_Match,,,,,
1115,"2502 FLORENCE BLVD, FLORENCE, AL 35630, , , ",Match,Exact,"2502 FLORENCE BLVD, FLORENCE, AL, 35630",-87.6382970073513,34.8276353329049,R
2446,"Stebbins, AK 99671, , , ",No_Match,,,,,
1114,"224 E. MOBILE ST, FLORENCE, AL 35630, , , ",Match,Exact,"224 E MOBILE ST, FLORENCE, AL, 35630",-87.6747419230858,34.8017222024753,R
2445,"St. Michael, AK 99659, , , ",No_Match,,,,,
1113,"218 NORTH WOOD AVE, FLORENCE, AL 35630, , , ",Match,Exact,"218 N WOOD AVE, FLORENCE, AL, 35630",-87.6738926606897,34.8024150093992,R
2444,"Shaktoolik, AK 99771, , , ",No_Match,,,,,
1112,"415 FAIRGROUNDS ROAD, FLORENCE, AL 35630, , , ",Match,Non_Exact,"415 FAIRGROUND RD, FLORENCE, AL, 35630",-87.6790612404955,34.837597627424,L
2443,"Savoonga, AK 99769, , , ",No_Match,,,,,
1111,"2519 HWY 101, ROGERSVILLE, AL 35652, , , ",Match,Exact,"2519 HWY 101, ROGERSVILLE, AL, 35652",-87.391128463573,34.8484668973092,L
2442,"Nome No. 2, AK 99762, , , ",No_Match,,,,,
3773,"3118 W FAIRVIEW LOOP, WASILLA, AK, , , ",Match,Non_Exact,"3118 FAIRVIEW LOOP, WASILLA, AK, 99654",-149.373427668332,61.5588962466727,L
3774,"4006 S BUTTE RD, PALMER, AK, , , ",Match,Non_Exact,"4006 BUTTE RD, PALMER, AK, 99645",-149.008587944912,61.5385856192698,R
3775,"22901 LAKE HILL DR, CHUGIAK, AK, , , ",Match,Exact,"22901 LAKE HILL DR, CHUGIAK, AK, 99567",-149.427489157696,61.4269261125731,R
3776,"20640 CHAPEL DR, CHUGIAK, AK, , , ",Match,Exact,"20640 CHAPEL DR, CHUGIAK, AK, 99567",-149.450273047624,61.4058225536992,R
3777,"20640 CHAPEL DR, CHUGIAK, AK, , , ",Match,Exact,"20640 CHAPEL DR, CHUGIAK, AK, 99567",-149.450273047624,61.4058225536992,R
3778,"16525 BIRCHWOOD LOOP RD, CHUGIAK, AK, , , ",Match,Non_Exact,"16525 S BIRCHWOOD LOOP RD, CHUGIAK, AK, 99567",-149.538922644443,61.3711841356953,L
3779,"13801 HARRY MCDONALD RD, EAGLE RIVER, AK, , , ",Match,Exact,"13801 HARRY MCDONALD RD, EAGLE RIVER, AK, 99577",-149.550691801316,61.3426811576459,L
1119,"1601 APPLEBY BLVD, FLORENCE, AL 35630, , , ",No_Match,,,,,
3790,"19201 DRIFTWOOD BAY DR, EAGLE RIVER, AK, , , ",Match,Exact,"19201 DRIFTWOOD BAY DR, EAGLE RIVER, AK, 99577",-149.521724486547,61.300513601702,L
3791,"5112 ARCTIC WARRIOR DRIVE, JBER, AK, , , ",No_Match,,,,,
3792,"7500 E 6TH AVE, ANCHORAGE, AK, , , ",Match,Exact,"7500 E 6TH AVE, ANCHORAGE, AK, 99504",-149.740854458058,61.216888040745,R
3793,"525 CHERRY ST, ANCHORAGE, AK, , , ",Match,Exact,"525 CHERRY ST, ANCHORAGE, AK, 99504",-149.722111955112,61.2174913785375,L
3794,"1251 MULDOON RD, ANCHORAGE, AK, , , ",Match,Exact,"1251 MULDOON RD, ANCHORAGE, AK, 99504",-149.73332368353,61.2105663642585,L
1132,"151 PARK DR, WATERLOO, AL 35677, , , ",No_Match,,,,,
2463,"163 Lagoon Street, Kotzebue, AK 99752, , , ",Match,Exact,"163 LAGOON ST, KOTZEBUE, AK, 99752",-162.599057078013,66.8950850592968,L
1131,"840 CO RD 7, FLORENCE, AL 35633, , , ",Match,Exact,"840 CO RD 7, FLORENCE, AL, 35633",-87.6895905735554,34.8732578965248,R
2462,"519 Church Street, Kobuk, AK 99751, , , ",No_Match,,,,,
1130,"16560 HWY 20, FLORENCE, AL 35633, , , ",Match,Exact,"16560 STATE RTE 20, FLORENCE, AL, 35633",-87.867244242177,34.947721665102,R
2461,"Bering Street, Kivalina, AK 99750, , , ",No_Match,,,,,
2460,"Casonoff Street, Kiana, AK 99749, , , ",No_Match,,,,,
1129,"81 ST. FLORIAN RD, FLORENCE, AL 35634, , , ",Match,Non_Exact,"81 ST FLORIAN RD, FLORENCE, AL, 35630",-87.6254644298163,34.873348901871,R
1128,"610 COX CREEK PARKWAY, FLORENCE, AL 35630, , , ",Match,Exact,"610 COX CREEK PKWY, FLORENCE, AL, 35630",-87.6563716253435,34.8439621471013,R
2459,"2051 Barter AVE, Kaktovik, AK 99747, , , ",Match,Exact,"2051 BARTER AVE, KAKTOVIK, AK, 99747",-143.615689410927,70.1286154791956,R
1127,"1207 SHERROD AVE, FLORENCE, AL 35630, , , ",Match,Exact,"1207 SHERROD AVE, FLORENCE, AL, 35630",-87.6839302029867,34.8179647667474,L
2458,"59 Main Street, Deering, AK 99736, , , ",No_Match,,,,,
1126,"9629 HIGHWAY 17, FLORENCE, AL 35634, , , ",Match,Non_Exact,"9629 STATE RTE 17, FLORENCE, AL, 35633",-87.6690852664888,34.9561173114423,L
2457,"49 Old Airport Road, Buckland, AK 99727, , , ",Match,Non_Exact,"49 AIRPORT RD, BUCKLAND, AK, 99727",-161.126157796509,65.977461691705,R
1125,"222 COLLEGE ST, ROGERSVILLE, AL 35652, , , ",No_Match,,,,,
2456,"5421 North Star Street, Browerville, AK 99723, , , ",No_Match,,,,,
1124,"541 RIVERVIEW DR, FLORENCE, AL 35630, , , ",Match,Exact,"541 RIVERVIEW DR, FLORENCE, AL, 35630",-87.6796450219305,34.7949952962596,L
2455,"1274 Agvik Street, Barrow, AK 99723, , , ",Match,Exact,"1274 AGVIK ST, BARROW, AK, 99723",-156.782431568438,71.2921444967105,L
1123,"100 MCGUIRE LANE, LEXINGTON, AL 35648, , , ",No_Match,,,,,
2454,"5010 Ekosik Street, Atqasuk, AK 99791, , , ",No_Match,,,,,
1122,"355 CO RD 61, FLORENCE, AL 35634, , , ",Match,Exact,"355 CO RD 61, FLORENCE, AL, 35634",-87.6212859750725,34.8325527050678,R
2453,"3031 Main Street, Anaktuvuk Pass, AK 99721, , , ",Match,Exact,"3031 MAIN ST, ANAKTUVUK PASS, AK, 99721",-151.735889455887,68.142188536313,L
3784,"10336 E EAGLE RIVER LOOP RD, EAGLE RIVER, AK, , , ",Match,Exact,"10336 E EAGLE RIVER LOOP RD, EAGLE RIVER, AK, 99577",-149.539056248308,61.3137582532819,R
3785,"18001 BARONOFF AVE, EAGLE RIVER, AK, , , ",Match,Exact,"18001 BARONOFF AVE, EAGLE RIVER, AK, 99577",-149.546377517733,61.3144096066206,L
3786,"10111 E EAGLE RIVER LOOP RD, EAGLE RIVER, AK, , , ",Match,Exact,"10111 E EAGLE RIVER LOOP RD, EAGLE RIVER, AK, 99577",-149.538805020864,61.3116938849301,R
3787,"19201 DRIFTWOOD BAY DR, EAGLE RIVER, AK, , , ",Match,Exact,"19201 DRIFTWOOD BAY DR, EAGLE RIVER, AK, 99577",-149.521724486547,61.300513601702,L
3788,"10336 E EAGLE RIVER LOOP RD, EAGLE RIVER, AK, , , ",Match,Exact,"10336 E EAGLE RIVER LOOP RD, EAGLE RIVER, AK, 99577",-149.539056248308,61.3137582532819,R
3789,"9500 WREN CIRCLE, EAGLE RIVER, AK, , , ",Match,Exact,"9500 WREN CIR, EAGLE RIVER, AK, 99577",-149.502347755068,61.3066492646859,L
1143,"7045 AL HWY 101, TOWN CREEK, AL 35672, , , ",Match,Exact,"7045 STATE RTE 101, TOWN CREEK, AL, 35672",-87.4147474488196,34.5635136891594,L
2474,"330 3rd Avenue, Fairbanks, AK 99701, , , ",Match,Exact,"330 3RD AVE, FAIRBANKS, AK, 99701",-147.713162743101,64.8433023740677,L
1142,"2871 BYLER RD, MOULTON, AL 35650, , , ",Match,Exact,"2871 BYLER RD, MOULTON, AL, 35650",-87.2810807806764,34.4741458218048,R
2473,"809 Pioneer Road, Fairbanks, AK 99707, , , ",Match,Non_Exact,"809 PIONEER RD, FAIRBANKS, AK, 99701",-147.725886694701,64.8462147127556,R
1141,"1468 COUNTY ROAD 129, RUSSELLVILLE, AL 35653, , , ",Match,Non_Exact,"1468 CO RD 129, MOUNT HOPE, AL, 35651",-87.4857962779443,34.5396170146791,R
2472,"1800 College Road, Fairbanks, AK 99101, , , ",Match,Non_Exact,"1800 COLLEGE RD, FAIRBANKS, AK, 99709",-147.759148697134,64.8635825065651,R
1140,"4553 COUNTY ROAD 87, MOULTON, AL 35650, , , ",Match,Exact,"4553 CO RD 87, MOULTON, AL, 35650",-87.2052940940903,34.4742446758306,L
2471,"1216 Airport Raod, Wainwright, AK 99782, , , ",No_Match,,,,,
2470,"128 Hall Street, Shungnak, AK 99773, , , ",No_Match,,,,,
1139,"4553 COUNTY ROAD 87, MOULTON, AL 35650, , , ",Match,Exact,"4553 CO RD 87, MOULTON, AL, 35650",-87.2052940940903,34.4742446758306,L
1138,"3065 COUNTY ROAD 143, TOWN CREEK, AL 35672, , , ",Match,Exact,"3065 CO RD 143, TOWN CREEK, AL, 35672",-87.4072090286207,34.6519445688273,L
2469,"Selawik, AK 99770, , , ",No_Match,,,,,
1137,"3065 COUNTY ROAD 143, TOWN CREEK, AL 35672, , , ",Match,Exact,"3065 CO RD 143, TOWN CREEK, AL, 35672",-87.4072090286207,34.6519445688273,L
2468,"Point Lay, AK 99759, , , ",No_Match,,,,,
1136,"69 COUNTY ROAD 296, HILLSBORO, AL 35643, , , ",Match,Exact,"69 CO RD 296, HILLSBORO, AL, 35643",-87.2251817776301,34.5660890934973,L
2467,"530 Qalgi Street, Point Hope, AK 99766, , , ",No_Match,,,,,
1135,"6229 COUNTY ROAD 214, TRINITY, AL 35673, , , ",Match,Exact,"6229 CO RD 214, TRINITY, AL, 35673",-87.1677264718293,34.5635734664751,R
2466,"2230 2nd AVE, Nuiqsut, AK 99789, , , ",Match,Exact,"2230 2ND AVE, NUIQSUT, AK, 99789",-150.996515650135,70.2173069264778,R
1134,"7909 COUNTY ROAD 214, TRINITY, AL 35673, , , ",No_Match,,,,,
2465,"20 Firweed Drive, Noorvik, AK 99763, , , ",Match,Non_Exact,"20 FIREWEED DR, NOORVIK, AK, 99763",-161.048314461035,66.8310638030168,L
1133,"14131 MARKET ST, MOULTON, AL 35650, , , ",Match,Exact,"14131 MARKET ST, MOULTON, AL, 35650",-87.2926315663311,34.475514089221,L
2464,"Noatak, AK 99761, , , ",No_Match,,,,,
3795,"1101 N MULDOON RD, ANCHORAGE, AK, , , ",Match,Non_Exact,"1101 MULDOON RD, ANCHORAGE, AK, 99504",-149.733334978424,61.212325039224,L
3796,"2100 BONIFACE PKWY, ANCHORAGE, AK, , , ",Match,Exact,"2100 BONIFACE PKWY, ANCHORAGE, AK, 99504",-149.778496402098,61.2014530458945,R
3797,"1905 TWINING DRIVE, ANCHORAGE, AK, , , ",Match,Exact,"1905 TWINING DR, ANCHORAGE, AK, 99504",-149.776678609187,61.2037081029684,L
3798,"401 TURPIN STREET, ANCHORAGE, AK, , , ",Match,Exact,"401 TURPIN ST, ANCHORAGE, AK, 99504",-149.755839450119,61.2186970433074,L
3799,"3101 SUNFLOWER ST, ANCHORAGE, AK, , , ",Match,Exact,"3101 SUNFLOWER ST, ANCHORAGE, AK, 99508",-149.784977968442,61.1924036435231,L
1154,"7771 COUNTY ROAD 23, MT HOPE, AL 35651, , , ",Match,Exact,"7771 CO RD 23, MOUNT HOPE, AL, 35651",-87.4817256126634,34.4555605829765,R
2485,"2371 Bradway Road, North Pole, AK 99705, , , ",Match,Exact,"2371 BRADWAY RD, NORTH POLE, AK, 99705",-147.406686789896,64.8057444884066,R
1153,"720 SEMINARY STREET, MOULTON, AL 35650, , , ",Match,Exact,"720 SEMINARY ST, MOULTON, AL, 35650",-87.2900534180782,34.4808727274187,R
2484,"1044 Apple Street, Fort Wainwright, AK 99703, , , ",Match,Exact,"1044 APPLE ST, FORT WAINWRIGHT, AK, 99703",-147.610484974993,64.843797928457,L
1152,"215 COLLEGE ST, COURTLAND, AL 35618, , , ",Match,Exact,"215 COLLEGE ST, COURTLAND, AL, 35618",-87.3104855779953,34.6658583899091,L
2483,"600 Trainor Gate Road, Fairbanks, AK 99701, , , ",Match,Exact,"600 TRAINOR GATE RD, FAIRBANKS, AK, 99701",-147.667732256088,64.8451113932595,L
1151,"2838 COUNTY ROAD 150, MOULTON, AL 35650, , , ",Match,Exact,"2838 CO RD 150, MOULTON, AL, 35650",-87.3652114961577,34.5748476147808,R
